endTime,artistName,trackName,msPlayed
2020-12-26 08:20,Jason Derulo,Take You Dancing,190306
2020-12-26 08:24,Maluma,Hawái - Remix,200481
2020-12-26 08:26,Megan Thee Stallion,Body,171067
2020-12-26 08:29,The Kid LAROI,SO DONE,126521
2020-12-26 08:32,Justin Bieber,Holy (feat. Chance The Rapper),212093
2020-12-26 08:35,Jack Harlow,Way Out (feat. Big Sean),168906
2020-12-26 08:37,Machine Gun Kelly,my ex's best friend (with blackbear),139460
2020-12-26 08:57,Shawn Mendes,Wonder,172692
2020-12-26 09:00,Jason Derulo,Love Not War (The Tampa Beat),192921
2020-12-26 09:03,Ofenbach,Head Shoulders Knees & Toes (feat. Norma Jean Martine),155840
2020-12-26 09:07,Kygo,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",215315
2020-12-26 09:10,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),182623
2020-12-26 09:13,NOTD,So Close,190302
2020-12-26 09:17,Louis The Child,Better Not (with Wafia),222865
2020-12-26 09:20,Lauv,"fuck, i'm lonely (with Anne-Marie)",198973
2020-12-26 09:25,Justin Bieber,Intentions,212868
2020-12-26 09:29,Gryffin,Feel Good (feat. Daya),248156
2020-12-26 09:32,Zedd,Happy Now,207029
2020-12-26 09:35,Lost Frequencies,Beat Of My Heart,183183
2020-12-26 09:39,Don Diablo,Take Her Place (feat. A R I Z O N A),209659
2020-12-26 09:42,Tones And I,Dance Monkey,209438
2020-12-26 09:46,Clean Bandit,Symphony (feat. Zara Larsson),212733
2020-12-26 09:49,Jerome,Light,185915
2020-12-26 09:50,Kygo,Remind Me to Forget,40527
2020-12-26 09:54,Kygo,Remind Me to Forget,176690
2020-12-26 09:57,Lost Frequencies,Beat Of My Heart,183183
2020-12-26 10:00,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),182623
2020-12-26 10:04,Gryffin,Feel Good (feat. Daya),248156
2020-12-26 10:08,Zedd,Happy Now,207029
2020-12-26 10:09,Justin Bieber,Intentions,5218
2020-12-26 10:13,Adhitia Sofyan,Adelaide Sky,243720
2020-12-26 10:14,Adhitia Sofyan,Adelaide Sky,1973
2020-12-26 10:18,sky,over and over,231437
2020-12-26 10:19,sky,imaginary,63692
2020-12-26 10:22,RINI,Out of the Blue,197580
2020-12-26 10:25,RINI,For the Last Time (feat. Snaggle Owky),190000
2020-12-26 10:28,RINI,For How Long,193750
2020-12-26 10:32,RINI,Mondays,240000
2020-12-26 10:36,RINI,Good Intentions,215266
2020-12-26 10:39,RINI,Vacation,208387
2020-12-26 10:40,RINI,Way Things Are (feat. Jspa),26698
2020-12-26 10:44,Jeff Bernat,Still,226926
2020-12-26 10:47,Jeff Bernat,Wrong About Forever,198472
2020-12-26 10:55,Jeff Bernat,Cruel,224282
2020-12-26 10:58,Jeff Bernat,Wish You Well,218880
2020-12-26 11:02,Jeff Bernat,Call You Mine (feat. Geologic Of The Blue Scholars),213321
2020-12-26 11:04,Mac Ayres,Get to You Again,135418
2020-12-26 11:08,Three Man Down,เลือกคนที่เขารักเรา,6101
2020-12-26 11:08,Coldplay,Viva La Vida,0
2020-12-26 11:08,Three Man Down,ถ้าเธอรักฉันจริง,240250
2020-12-26 11:12,Coldplay,Viva La Vida,242373
2020-12-26 11:17,Coldplay,Clocks,307879
2020-12-26 11:20,Avicii,The Nights,176658
2020-12-26 11:25,OneRepublic,Counting Stars,257266
2020-12-26 11:26,Maroon 5,Payphone,50469
2020-12-26 11:29,Reality Club,Is It The Answer,232594
2020-12-26 11:33,Reality Club,"On My Own, Again",223121
2020-12-26 11:34,Adhitia Sofyan,Sesuatu Di Jogja,29104
2020-12-26 11:37,Coldiac,White Room,203887
2020-12-26 11:40,Ardhito Pramono,925,190308
2020-12-26 11:41,Ramengvrl,The Emo Song (feat. Sihk),30797
2020-12-26 11:45,Reality Club,Shouldn't End This Way,276500
2020-12-26 11:46,Kunto Aji,Rehat,31463
2020-12-26 11:46,Nosstress,"Semoga, Ya",25648
2020-12-26 11:51,Teddy Adhitya,"Thinking, Thinking",278814
2020-12-26 11:54,Coldiac,Vow - Alternate Version,202171
2020-12-26 11:58,Reality Club,Alexandra,238542
2020-12-26 12:08,Ardhito Pramono,bitterlove,97010
2020-12-26 13:31,Pim Miles,In Bloom,26363
2020-12-26 13:32,By Lotus,Song of Ascents,98757
2020-12-27 12:11,Ardhito Pramono,bitterlove,10602
2020-12-27 12:12,Said The Sky,Worth Living For,35242
2020-12-27 12:16,Said The Sky,All I Got,255624
2020-12-27 12:22,Said The Sky,Painted White - Original Mix,345477
2020-12-27 12:22,ILLENIUM,In Your Wake (feat. Jeza) - Original Mix,12852
2020-12-28 01:52,SLANDER,Potions,166237
2020-12-28 01:53,Said The Sky,Show & Tell,20195
2020-12-28 01:53,ILLENIUM,Sad Songs (& Said The Sky with Annika Wells),81577
2020-12-28 01:56,DJ Snake,Trust Nobody,172310
2020-12-28 01:58,Zedd,Funny,33920
2020-12-28 01:59,Ariana Grande,Santa Tell Me,35710
2020-12-28 15:00,Ariana Grande,Santa Tell Me,23810
2020-12-28 15:00,Ray Volpe,Programmed to Love VIP,17920
2020-12-28 15:01,Virtual Riot,Everyday,15610
2020-12-28 15:03,Virtual Riot,Self Checkout,133460
2020-12-28 15:04,Virtual Riot,Wallmonger,58360
2020-12-28 15:04,Virtual Riot,GOAT,2480
2020-12-29 11:16,RAYE,Regardless,14869
2020-12-29 11:16,Imanbek,Goodbye,9301
2020-12-29 11:16,Faithless,Innadadance (feat. Suli Breaks & Jazzie B),1408
2020-12-29 11:16,220 KID,Too Many Nights (with JC Stewart),4031
2020-12-29 11:16,HVME,Goosebumps,1066
2020-12-29 11:17,Solomun,Home,2730
2020-12-29 11:17,Purple Disco Machine,Exotica (Edit),7786
2020-12-29 11:20,Zedd,Inside Out (feat. Griff),187760
2020-12-29 11:23,Oliver Heldens,Set Me Free (feat. MAX),193364
2020-12-29 11:26,VINAI,Up All Night (feat. Afrojack),160906
2020-12-29 11:28,Galantis,Tu Tu Tu (That's Why We),116297
2020-12-29 11:30,Tiësto,The Business,164000
2020-12-29 11:33,R3HAB,Ones You Miss,133669
2020-12-29 11:37,Bassboy,Thru Your Mind (feat. Sâlo),281625
2020-12-29 11:40,SG Lewis,Time (feat. Rhye),175624
2020-12-31 03:59,DJ Snake,Trust Nobody,104085
2020-12-31 04:00,Blanke,Alchemy,2623
2020-12-31 04:02,Blanke,Death Rattle,155257
2020-12-31 07:24,Virtual Riot,The Recall,1370
2020-12-31 07:24,Virtual Riot,GOAT,3470
2020-12-31 07:25,Virtual Riot,Fuck Gravity,21280
2020-12-31 07:25,Virtual Riot,Dream Logic,10750
2020-12-31 08:23,Virtual Riot,The Recall,21110
2020-12-31 08:23,Zomboy,Battlefields,1070
2020-12-31 08:23,Virtual Riot,Lunar,1477
2020-12-31 08:23,Virtual Riot,GOAT,169922
2020-12-31 08:24,Zomboy,Battlefields,3760
2020-12-31 08:24,Zomboy,Archangel,13450
2020-12-31 08:24,Zomboy,Archangel,54100
2020-12-31 08:25,Zomboy,Battlefields,59530
2020-12-31 08:26,DJ Snake,Quiet Storm (with Zomboy),21580
2020-12-31 08:26,Zomboy,Born To Survive,22550
2020-12-31 08:32,DJ Snake,Quiet Storm (with Zomboy),68230
2020-12-31 08:56,Blanke,Incinerate,44690
2020-12-31 08:59,12th Planet,We Don't Play,189703
2020-12-31 09:55,Virtual Riot,Never Let Me Go,17029
2020-12-31 09:55,PUNYARB,เท่ไป,1749
2020-12-31 12:09,ILLENIUM,Spirals,2645
2020-12-31 12:09,PUNYARB,เท่ไป,23743
2020-12-31 12:09,ILLENIUM,Nightlight,7637
2020-12-31 12:13,ILLENIUM,Hearts on Fire,236317
2020-12-31 12:16,ILLENIUM,With You,186125
2020-12-31 12:20,The Chainsmokers,Takeaway,209880
2020-12-31 12:24,ILLENIUM,Hold On (with Georgia Ku),235263
2020-12-31 12:26,ILLENIUM,Paper Thin,147395
2020-12-31 14:38,Jack Ü,Take Ü There (feat. Kiesza) - Missy Elliott Remix,1990
2020-12-31 14:38,Jack Ü,Mind (feat. Kai),36950
2020-12-31 14:38,Jack Ü,Where Are Ü Now (with Justin Bieber),2220
2020-12-31 14:38,Jack Ü,Where Are Ü Now (with Justin Bieber),43610
2020-12-31 14:39,Joji,Daylight,4680
2020-12-31 14:39,Diplo,Heartless (feat. Morgan Wallen),25690
2020-12-31 16:13,Silk City,Electricity (with Dua Lipa),117580
2020-12-31 16:20,ILLENIUM,Gorgeous (& Blanke with Bipolar Sunshine),18700
2020-12-31 16:39,DJ Snake,Trust Nobody,5070
2020-12-31 16:41,Hartzon,Out of Control,9930
2020-12-31 16:41,Vanda,Psycho,4540
2020-12-31 16:43,Hartzon,Wherever You Will Go,3600
2020-12-31 16:47,Said The Sky,Worth Living For,12690
2020-12-31 16:47,Undun,Stronger - UNDUN Remix,16700
2020-12-31 23:25,ILLENIUM,Paper Thin,49656
2020-12-31 23:28,ILLENIUM,Free Fall,205970
2020-12-31 23:31,ILLENIUM,Pray (feat. Kameron),149815
2021-01-01 11:17,Paul Woolford,Looking for Me,7140
2021-01-01 11:17,Said The Sky,Worth Living For,3920
2021-01-01 11:18,Diplo,Heartless (feat. Morgan Wallen),29280
2021-01-01 11:21,Labrinth,All For Us - from the HBO Original Series Euphoria,192986
2021-01-01 11:24,Labrinth,Forever,202536
2021-01-01 11:25,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",31257
2021-01-01 13:03,Scorpions,Wind Of Change,48438
2021-01-01 23:04,RAC,I Still Wanna Know,21240
2021-01-01 23:05,Madeon,Isometric (Intro),55681
2021-01-01 23:09,Madeon,Dream Dream Dream,234933
2021-01-02 03:30,Porter Robinson,Sad Machine,247296
2021-01-02 03:32,Porter Robinson,Shelter,36720
2021-01-02 03:35,Martin Garrix,In the Name of Love,136390
2021-01-02 03:35,Ytram,Alive,0
2021-01-02 03:35,Marshmello,Happier,1720
2021-01-02 03:41,Ytram,Fire (with Elderbrook),33341
2021-01-02 03:41,Ytram,Alive,143268
2021-01-02 03:42,Malaa,Notorious,22390
2021-01-02 03:43,Ytram,Fire (with Elderbrook),89580
2021-01-02 03:45,Hans Zimmer,Cornfield Chase,109954
2021-01-02 05:11,Hans Zimmer,Mountains,5210
2021-01-02 05:12,Ytram,Alive,96110
2021-01-02 16:57,Ytram,Alive,46640
2021-01-02 16:58,Nurko,Breathe Without,7600
2021-01-02 16:58,Seven Lions,Rush Over Me,19830
2021-01-02 16:58,Ray Volpe,Programmed to Love VIP,24370
2021-01-02 16:59,Nurko,Clouds,20400
2021-01-02 16:59,Nurko,Faith,15310
2021-01-02 17:01,Ytram,Fire (with Elderbrook),118891
2021-01-02 17:02,Ytram,Alive,37188
2021-01-02 17:02,Bleu Clair,Make You Mine - Mix Cut,1830
2021-01-02 17:02,Bleu Clair,Make You Mine,4560
2021-01-02 17:02,Bleu Clair,Make You Mine,20300
2021-01-02 17:05,Ytram,Alive,37550
2021-01-03 05:09,Scorpions,Wind Of Change,917
2021-01-03 05:12,Labrinth,All For Us - from the HBO Original Series Euphoria,192986
2021-01-03 05:16,Labrinth,No Ordinary,184795
2021-01-03 05:16,Labrinth,Nate Growing Up,0
2021-01-03 05:19,Labrinth,No Ordinary,188721
2021-01-03 05:22,Labrinth,Nate Growing Up,153890
2021-01-03 05:25,Labrinth,Where The Wild Things,198401
2021-01-03 05:28,Labrinth,Sexy MF,178000
2021-01-03 05:31,Sia,"No New Friends (feat. Sia, Diplo, and Labrinth)",175826
2021-01-03 05:32,Labrinth,Let It Be,45231
2021-01-04 08:40,Ytram,Alive,37475
2021-01-04 08:42,Bleu Clair,Make You Mine,87254
2021-01-04 08:44,Ytram,Fire (with Elderbrook),139931
2021-01-04 08:47,Martin Garrix,Higher Ground - Ferreck Dawn Remix,189350
2021-01-04 08:51,Martin Garrix,Higher Ground - DubVision Remix,217408
2021-01-04 08:53,Ytram,Fire (with Elderbrook),114000
2021-01-04 08:55,ILLENIUM,Hearts on Fire,127850
2021-01-04 08:55,Gryffin,Feel Good (feat. Daya),20210
2021-01-04 08:56,Nurko,Breathe Without,7000
2021-01-04 08:56,Porter Robinson,Goodbye To A World,36450
2021-01-04 08:56,Nurko,Better Off Lonely,11830
2021-01-04 08:57,Nurko,Clouds,17550
2021-01-04 16:19,Nurko,Clouds,12670
2021-01-05 03:43,Shawn Kerr,Fluke,141603
2021-01-05 03:44,Kristoffer Wallin,Hopeful - Solo Piano Version,70829
2021-01-05 03:48,Angel Ruediger,Lost on You,233039
2021-01-05 03:52,Nils Frahm,Nils Has a New Piano,245109
2021-01-05 03:56,Dale Nichols,Remembrance,214000
2021-01-05 04:00,Poolz,Consolation,225738
2021-01-05 04:03,The Stolen Orchestra,Honeycomb,204000
2021-01-05 04:09,Sophie Hutchings,By Night,329106
2021-01-05 04:16,Adenine,Spindrift,424749
2021-01-05 04:19,Adenine,Aftak,154255
2021-01-06 06:14,Nurko,Clouds,260402
2021-01-06 06:23,Morgan Page,Gone My Way - Nurko Remix,14197
2021-01-06 06:24,Ray Volpe,Programmed to Love VIP,10910
2021-01-06 06:25,Excision,Oxygen - Ray Volpe Remix,58010
2021-01-06 06:25,Zomboy,Born To Survive - Wooli & Ray Volpe Remix,50430
2021-01-06 06:29,Ray Volpe,Hunt Me Down,54880
2021-01-06 06:31,Ytram,Fire (with Elderbrook),133080
2021-01-06 06:34,Ytram,Alive,143512
2021-01-06 06:57,Blackbeans,Wish,17770
2021-01-06 06:57,Blackbeans,Dance with Me,11178
2021-01-06 06:57,Matisse & Sadko,Now or Never,108940
2021-01-06 06:57,Blackbeans,Moon,213
2021-01-06 07:08,XXXTENTACION,Look At Me!,13312
2021-01-06 07:09,XXXTENTACION,Jocelyn Flores,8085
2021-01-06 07:09,XXXTENTACION,SAD!,15701
2021-01-06 08:04,DaBaby,Handgun (feat. NoCap & Polo G),33344
2021-01-06 10:40,Devon Baldwin,Used to Be,5909
2021-01-06 10:44,Devon Baldwin,Used to Be,238811
2021-01-06 10:48,Devon Baldwin,Don't Pray for Me,212877
2021-01-06 10:51,Devon Baldwin,Shot for Me,211840
2021-01-06 10:54,Devon Baldwin,Someone New,173706
2021-01-06 10:58,Devon Baldwin,Underwater,227944
2021-01-06 11:02,Nurko,Better Off Lonely,270000
2021-01-06 11:06,Devon Baldwin,Knock You Down,221250
2021-01-06 11:09,RITUAL,Love Me Back,178233
2021-01-06 11:14,Alina Baraz,Endlessly,300574
2021-01-06 11:18,ASTR,Operate - The Chainsmokers Remix,232380
2021-01-06 11:21,Terror Jr,Terrified,178298
2021-01-06 11:22,Nurko,Breathe Without,36503
2021-01-06 13:29,Sia,"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",9470
2021-01-06 13:29,Nurko,Breathe Without,33990
2021-01-06 13:32,Labrinth,All For Us - from the HBO Original Series Euphoria,192986
2021-01-06 13:35,Sia,"Mountains (feat. Sia, Diplo, and Labrinth)",194733
2021-01-06 13:39,Labrinth,Ave Maria,194275
2021-01-06 13:42,Sia,"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",203311
2021-01-06 21:04,Labrinth,Imagination,50663
2021-01-07 04:24,Nurko,Clouds,279409
2021-01-07 04:47,Nurko,Till the End,104090
2021-01-07 04:48,FWLR,Numb,18230
2021-01-07 04:51,Ray Volpe,Endgame,181021
2021-01-07 04:54,Ray Volpe,Purpose,91158
2021-01-07 04:56,Wooli,Bad Mood,121666
2021-01-07 04:56,Ray Volpe,Battle Of The Bros,27920
2021-01-07 04:57,Excision,Erase You,23260
2021-01-07 04:57,Seven Lions,Another Me (with Dylan Matthew),34510
2021-01-07 06:30,Trivecta,Wasteland - Wooli Remix,58500
2021-01-07 06:32,Devon Baldwin,Underwater,166970
2021-01-07 06:33,Devon Baldwin,Shot for Me,42791
2021-01-07 08:24,Devon Baldwin,Shot for Me,127847
2021-01-07 08:27,Devon Baldwin,Someone New,173706
2021-01-07 08:35,San Holo,bb u ok?,35510
2021-01-07 08:35,Devon Baldwin,Underwater,193535
2021-01-07 08:37,San Holo,Honest,93966
2021-01-07 08:37,San Holo,forever free - commentary,8633
2021-01-07 08:39,Ytram,Fire (with Elderbrook),133411
2021-01-07 08:41,Ytram,Alive,105040
2021-01-07 08:41,Malaa,Riot Gear,7680
2021-01-07 08:42,Malaa,Notorious,14050
2021-01-07 09:50,Ytram,Fire (with Elderbrook),93850
2021-01-07 09:50,Sophie Hutchings,By Night,13480
2021-01-07 09:51,San Holo,bb u ok?,3690
2021-01-07 09:51,No Strings,Get Lo,23880
2021-01-07 09:51,Labrinth,Miracle - Michael Calfan Remix,350
2021-01-07 09:51,Loge21,Bring It Back,15680
2021-01-07 10:03,Joel Corry,Head & Heart (feat. MNEK),12740
2021-01-07 10:03,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),200
2021-01-07 10:03,Labrinth,All For Us - from the HBO Original Series Euphoria,103860
2021-01-07 10:03,Ariana Grande,34+35,4760
2021-01-07 10:03,Bad Bunny,LA NOCHE DE ANOCHE,1720
2021-01-07 10:03,HVME,Goosebumps,20550
2021-01-07 10:03,The Weeknd,Blinding Lights,4300
2021-01-07 10:06,DaBaby,ROCKSTAR (feat. Roddy Ricch),149455
2021-01-07 10:09,Bad Bunny,DÁKITI,205090
2021-01-07 10:14,SZA,Good Days,279204
2021-01-07 10:17,Harry Styles,Watermelon Sugar,174000
2021-01-07 10:20,Justin Bieber,Anyone,190779
2021-01-07 10:23,Lewis Capaldi,Someone You Loved,182160
2021-01-07 10:26,Camilo,BEBÉ,198706
2021-01-07 10:29,Lil Nas X,HOLIDAY,154997
2021-01-07 10:30,The Kid LAROI,WITHOUT YOU,91596
2021-01-07 14:34,DJ Snake,Trust Nobody,84522
2021-01-07 14:34,Blanke,Death Rattle,426
2021-01-07 14:35,ILLENIUM,Gorgeous (& Blanke with Bipolar Sunshine),26346
2021-01-07 14:35,Blanke,Fragile Violence - EDDIE Remix,3008
2021-01-07 14:36,Blanke,Death Rattle,12693
2021-01-07 14:36,Blanke,Death Rattle,64618
2021-01-07 14:36,Blanke,Hollow,19904
2021-01-07 16:39,memphis,Memory,32000
2021-01-08 00:34,DJ Snake,Propaganda - TJR & Nom De Strip Remix,8180
2021-01-08 00:35,DJ Snake,Propaganda - SAYMYNAME Remix,51420
2021-01-08 00:36,Sullivan King,Dark Love (ft. Aaron Gillespie),34300
2021-01-08 00:36,DJ Snake,SouthSide - Sullivan King Remix,57850
2021-01-08 00:37,Sullivan King,Dark Love (ft. Aaron Gillespie),14640
2021-01-08 00:37,Kayzo,Alone - Sullivan King Remix,13370
2021-01-08 00:37,Kayzo,Cruel Love - Wooli Remix,30800
2021-01-08 00:38,Seven Lions,Island (feat. Nevve),33190
2021-01-08 00:39,Ytram,Fire (with Elderbrook),17360
2021-01-08 00:39,San Holo,Honest,58310
2021-01-08 00:40,Zedd,Clarity,4370
2021-01-08 00:40,Zedd,The Middle,27470
2021-01-08 00:42,Kompany,Feel It All,67700
2021-01-08 00:42,SLANDER,Broken,51370
2021-01-08 00:43,Kompany,Feel It All,3140
2021-01-08 00:44,Wooli,Thicc Boi,114400
2021-01-08 00:45,Wooli,The Cave,10190
2021-01-08 00:47,ILLENIUM,Hearts on Fire,41950
2021-01-08 00:47,Wooli,Need U,73210
2021-01-08 00:48,SLANDER,Potions,16790
2021-01-08 00:48,Said The Sky,All I Got,20100
2021-01-08 00:48,ILLENIUM,Nightlight,27220
2021-01-08 00:52,ILLENIUM,Sad Songs (& Said The Sky with Annika Wells),24330
2021-01-08 00:52,Adventure Club,Already Know,18350
2021-01-08 00:55,RL Grime,Atoms - Said the Sky Remix,145880
2021-01-08 05:16,Said The Sky,Show & Tell,3560
2021-01-08 05:16,Rezz,Ascension,3320
2021-01-08 05:16,Rezz,Someone Else,24570
2021-01-08 05:17,Kompany,Feel It All,20970
2021-01-08 05:17,The Chainsmokers,Takeaway,9500
2021-01-08 05:17,ILLENIUM,Nightlight,8680
2021-01-08 05:17,Subtronics,Wicked Witch,3630
2021-01-08 05:17,SLANDER,Broken,22630
2021-01-08 05:17,Kompany,Chunky,3560
2021-01-08 05:18,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",9490
2021-01-08 05:18,ILLENIUM,Good Things Fall Apart (with Jon Bellion),15370
2021-01-08 05:18,Labrinth,Jealous,10040
2021-01-08 05:18,Labrinth,Still Don't Know My Name,2900
2021-01-08 05:18,Gryffin,Feel Good (feat. Daya),9040
2021-01-08 11:50,Labrinth,All For Us - from the HBO Original Series Euphoria,19850
2021-01-08 11:51,Ytram,Fire (with Elderbrook),37120
2021-01-08 11:51,Bad Bunny,LA NOCHE DE ANOCHE,7710
2021-01-08 11:51,Yenn,The Anthem - Yenn Remix,7010
2021-01-08 19:51,Ytram,Fire (with Elderbrook),18480
2021-01-08 19:51,ILLENIUM,Nightlight,1020
2021-01-08 19:51,Avicii,The Nights,28540
2021-01-08 19:52,ILLENIUM,Hearts on Fire,49950
2021-01-08 19:54,Ytram,Fire (with Elderbrook),18880
2021-01-08 19:54,"Earth, Wind & Fire",September,94300
2021-01-08 19:55,Gryffin,Feel Good (feat. Daya),22380
2021-01-08 20:03,ILLENIUM,Hearts on Fire,6090
2021-01-09 05:12,ILLENIUM,Hearts on Fire,19550
2021-01-09 07:45,ILLENIUM,Hearts on Fire,127726
2021-01-09 07:48,ILLENIUM,Paper Thin,197062
2021-01-09 07:52,ILLENIUM,Only One - it's different Remix,242758
2021-01-09 07:56,ILLENIUM,Fortress - Just A Gent Remix,227086
2021-01-09 08:01,ILLENIUM,Fractures - Trivecta Remix,301500
2021-01-09 08:05,ILLENIUM,Hearts on Fire,236317
2021-01-09 08:09,ILLENIUM,Blood (with Foy Vance) [Drezo Remix],240018
2021-01-09 13:41,ILLENIUM,Blood (with Foy Vance) [Drezo Remix],7450
2021-01-09 13:44,ILLENIUM,Nightlight,196730
2021-01-09 13:46,ILLENIUM,Good Things Fall Apart (with Jon Bellion) [SLANDER Remix],82070
2021-01-09 13:47,ILLENIUM,Take You Down - Nurko Remix,99400
2021-01-09 13:52,Seven Lions,Foolish Of Me (feat. Jonathan Mendelsohn),109800
2021-01-09 13:52,High Beam,Stronger,15010
2021-01-09 13:52,High Beam,Bad Habit,3590
2021-01-09 14:02,High Beam,Over,11800
2021-01-09 14:03,MitiS,Try (feat. RØRY),76600
2021-01-09 14:06,MitiS,Moments,170069
2021-01-09 14:10,MitiS,Mercy,222400
2021-01-09 14:49,MitiS,Born - Original Mix,103960
2021-01-09 14:52,Ytram,Fire (with Elderbrook),147471
2021-01-09 14:55,Ytram,Alive,168319
2021-01-09 14:57,Marc Benjamin,All The Time,139523
2021-01-09 15:13,Matt Nash,You're Not Alone,56706
2021-01-10 05:53,Ytram,Fire (with Elderbrook),14240
2021-01-10 05:53,Martin Garrix,Scared to Be Lonely,2510
2021-01-10 05:54,Ytram,Fire (with Elderbrook),4930
2021-01-10 05:54,Martin Garrix,In the Name of Love,35330
2021-01-10 05:54,Martin Garrix,Drown (feat. Clinton Kane),6940
2021-01-10 05:54,Ytram,Alive,2160
2021-01-10 05:54,Martin Garrix,High On Life (feat. Bonn),5530
2021-01-10 06:48,Jesus Molina,What Is This Thing Called Love,8620
2021-01-10 06:48,Martin Garrix,Used To Love (with Dean Lewis),101690
2021-01-10 06:50,Ezra Collective,Quest For Coin,6260
2021-01-10 06:50,Christian Scott aTunde Adjuah,Litany Against Fear,4990
2021-01-10 06:50,Jesus Molina,Night in Tunisia,134130
2021-01-10 06:51,Chick Corea,Portrait: Chris - Live in Paris / 2018,13170
2021-01-10 06:51,Art Farmer,Fair Weather - Remastered,8450
2021-01-10 06:51,Raymond Fol,Les 4 Saisons Concerto N 2 L'Ete - Adagio,0
2021-01-10 06:51,Arturo Sandoval,Solo Esta Soledad,0
2021-01-10 06:51,Chucho Valdés,Chopin: Prelude In E-Minor,5080
2021-01-10 06:51,Eddie South - Cordonnie - Stéphane Grappelli - Django Reinhardt,Improvisation sur le 1er mouv J S Bach,4490
